id,username,replies,retweets,text,link,reply_id,reply_username,reply_text
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,36581449,c_surge,"@PeteButtigieg Nice story here https://t.co/ZhJsV2qYZp"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,3304536395,altman_joel,"@PeteButtigieg Shows it isn't good policy to go beating up on people.  If Trayvon Martin hadn't attacked somebody w… https://t.co/OlJIwnAfRV"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,3019101006,mackyson,"@PeteButtigieg Pandering is not a good look #MayorCheat"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,760892813567557633,lcmdds,"@PeteButtigieg Is this a joke"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,880485091969052673,Brithebaby,"@PeteButtigieg Are you kidding me?"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,1165680447331823616,yaddidimean,"@PeteButtigieg Fake friends"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,1141870026439516161,Piper27525112,"@PeteButtigieg You said “all lives matter” 3 months after Mike Brown was killed, you fired the first Black Cheif of… https://t.co/D5XEPSpI2K"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,1195448632952131587,GingerR31522855,"@PeteButtigieg Who Cares!"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,297832975,AddaVenyBaphox,"@PeteButtigieg dude you were literally a troop. how many people did the us army slaughtered? how many birthdays have YOU bastard stole?"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,822507391275175936,blueliner988,"@PeteButtigieg Booty I am begging! Give us a break from your horse poop.....Not everyone is sheeple...."
